@timestamp,@duration
2021-08-13 00:39:24.739,37.12
2021-08-13 00:39:24.621,29.47
2021-08-13 00:39:24.593,20.02
2021-08-13 00:39:24.538,41.11
2021-08-13 00:39:24.459,28.43
2021-08-13 00:39:24.380,47.04
2021-08-13 00:39:24.380,26.26
2021-08-13 00:39:24.377,26.7
2021-08-13 00:39:24.326,21.29
2021-08-13 00:39:24.098,44.45
2021-08-13 00:39:24.072,39.95
2021-08-13 00:39:24.039,36.77
2021-08-13 00:39:23.941,17.31
2021-08-13 00:39:23.861,40.09
2021-08-13 00:39:23.781,32.6
2021-08-13 00:39:23.721,30.3
2021-08-13 00:39:23.694,45.03
2021-08-13 00:39:23.665,23.19
2021-08-13 00:39:23.618,41.13
2021-08-13 00:39:23.615,20.56
2021-08-13 00:39:23.541,41.11
2021-08-13 00:39:23.421,24.1
2021-08-13 00:39:23.341,45.02
2021-08-13 00:39:23.338,18.45
2021-08-13 00:39:23.320,30.35
2021-08-13 00:39:23.225,64.99
2021-08-13 00:39:23.102,47.73
2021-08-13 00:39:23.041,23.05
2021-08-13 00:39:22.962,34.31
2021-08-13 00:39:22.941,28.28
2021-08-13 00:39:22.937,21.66
2021-08-13 00:39:22.878,26.11
2021-08-13 00:39:22.831,42.99
2021-08-13 00:39:22.830,37.43
2021-08-13 00:39:22.819,30.62
2021-08-13 00:39:22.758,37.62
2021-08-13 00:39:22.699,47.03
2021-08-13 00:39:22.600,44.4
2021-08-13 00:39:22.563,21.91
2021-08-13 00:39:22.561,24.85
2021-08-13 00:39:22.488,46.02
2021-08-13 00:39:22.269,46.5
2021-08-13 00:39:22.237,24.56
2021-08-13 00:39:22.219,75.58
2021-08-13 00:39:22.210,29.31
2021-08-13 00:39:22.179,36.72
2021-08-13 00:39:22.081,46.28
2021-08-13 00:39:22.002,52.21
2021-08-13 00:39:21.984,18.87
2021-08-13 00:39:21.942,19.61
2021-08-13 00:39:21.941,47.04
2021-08-13 00:39:21.900,32.59
2021-08-13 00:39:21.739,41.73
2021-08-13 00:39:21.699,44.84
2021-08-13 00:39:21.670,19.49
2021-08-13 00:39:21.651,24.66
2021-08-13 00:39:21.530,37.94
2021-08-13 00:39:21.503,46.94
2021-08-13 00:39:21.471,30.7
2021-08-13 00:39:21.467,21.59
2021-08-13 00:39:21.440,36.5
2021-08-13 00:39:21.379,34.85
2021-08-13 00:39:21.261,32.42
2021-08-13 00:39:21.203,55.65
2021-08-13 00:39:21.140,35.11
2021-08-13 00:39:21.064,45.9
2021-08-13 00:39:21.030,54.06
2021-08-13 00:39:21.001,46.18
2021-08-13 00:39:20.999,28.94
2021-08-13 00:39:20.970,27.49
2021-08-13 00:39:20.958,20.15
2021-08-13 00:39:20.941,23.93
2021-08-13 00:39:20.819,45.13
2021-08-13 00:39:20.759,25.74
2021-08-13 00:39:20.748,46.49
2021-08-13 00:39:20.677,47.97
2021-08-13 00:39:20.638,32.25
2021-08-13 00:39:20.559,32.48
2021-08-13 00:39:20.412,18.66
2021-08-13 00:39:20.307,63.32
2021-08-13 00:39:20.300,43.13
2021-08-13 00:39:20.165,45.9
